id,Year,Month,Date,Storage,Presentage,Power,Energy,Outlet,Spill,Inflow,Rainfall,Elevation
1472,1999,1,12,622.2,86.18,3.76,1.87,0,0,4.81,0,4
1473,1999,1,13,623.96,86.42,4.81,2.45,0,0,4.95,0,4
1474,1999,1,14,623.96,86.42,4.3,2.22,0,0,4.2,0,4
1475,1999,1,15,624.61,86.51,3.99,1.97,0,0,5.58,0,4
1476,1999,1,16,624.82,86.54,3.9,1.9,0,0,12.18,3,4
1477,1999,1,17,626.5,86.77,3.64,1.85,0,0,15.54,59.5,4
1478,1999,1,18,634.99,87.95,4.45,2.17,0,0,22.69,30.5,4
1479,1999,1,19,646.08,89.48,4.27,2.17,0,0,27.04,44.7,4
1480,1999,1,20,646.5,89.54,4.38,2.69,0,0,15.9,50.5,4
1481,1999,1,21,686.56,95.09,7.74,4.23,0,0,11.57,0,4
1482,1999,1,22,694.72,96.22,7.93,4.22,0,0,7.61,0,4
1483,1999,1,23,698.32,96.72,8.09,6.35,0,0,6.56,0,5
1484,1999,1,24,697.84,96.65,7.52,4.09,0,0,5.81,0,5
1485,1999,1,25,696.88,96.52,6.53,3.27,0,0,5.37,0,4
1486,1999,1,26,696.16,96.42,5.13,2.82,0,0,5.37,0,4
1487,1999,1,27,696.4,96.45,4.47,1.92,0,0,4.1,0,4
1488,1999,1,28,646.52,89.55,4.47,2.62,0,0,3.52,0,4
1489,1999,1,29,695.68,96.35,4.22,2.44,0,0,3.02,0,4
1490,1999,1,30,694.48,96.19,4.47,2.44,0,0,3.75,0,4
1491,1999,1,31,693.76,96.09,3.3,1.44,0,0,2.58,0,4
1492,1999,2,1,693.04,95.99,4.83,2.54,0,0,1.96,0,4
1493,1999,2,2,690.17,95.59,4.82,2.87,0,0,5.24,8,4
1494,1999,2,3,690.64,95.66,3.69,1.78,0,0,6.33,0,4
1495,1999,2,4,693.28,96.02,3.15,1.59,0,0,3.15,0,4
1496,1999,2,5,693.28,96.02,4.24,2.12,0,0,2.08,12.3,4
1497,1999,2,6,691.12,95.72,4.96,2.57,0,0,4.48,6.6,4
1498,1999,2,7,690.64,95.66,3.76,2.89,0,0,3.06,5.3,4
1499,1999,2,8,689.94,95.56,4.48,2.2,0,0,4.71,6.3,4
1500,1999,2,9,690.17,95.59,4.47,2.17,0,0,3.55,0,4
1501,1999,2,10,689.25,95.46,5.18,2.78,0,0,2.49,0,4
1502,1999,2,11,686.56,95.09,5.87,3.07,0,0,1.17,0,4
1503,1999,2,12,681.86,94.44,4.06,1.01,0,0,2.87,0,4
1504,1999,2,13,680.67,94.28,5.14,2.72,0,0,1.63,0,4
1505,1999,2,14,677.16,93.79,5.83,3.69,0,0,1.13,0,4
1506,1999,2,15,672.46,93.14,6.37,3.39,0,0,1.27,0,4
1507,1999,2,16,667.36,92.43,5.58,2.69,0,0,1.57,0,4
1508,1999,2,17,663.35,91.88,5.33,2.81,0,0,1.42,3.6,4
1509,1999,2,18,659.44,91.34,5.84,3.26,0,0,6.76,40.8,4
1510,1999,2,19,660.36,91.46,4.79,2.63,0,0,4.79,0,4
1511,1999,2,20,660.36,91.46,4.22,1.93,0,0,7.67,21,4
1512,1999,2,21,663.81,91.94,2.34,1.27,0,0,5.43,6,4
1513,1999,2,22,666.9,92.37,3.3,1.75,0,0,2.92,0,4
1514,1999,2,23,666.42,92.3,4.14,2.14,0,0,1.92,0,4
1515,1999,2,24,664.5,92.04,4.46,2.43,0,0,1.16,2.8,4
1516,1999,2,25,662.2,91.72,4.98,2.56,0,0,1.76,0,4
1517,1999,2,26,658.98,91.27,3.92,1.83,0,0,2.08,1.5,4
1518,1999,2,27,657.14,91.02,3.46,2.01,0,0,3.19,1.5,4
1519,1999,2,28,655.53,90.79,5.66,3.15,0,0,2.25,1,4
1520,1999,3,1,652.12,90.32,4.38,2.2,0,0,2.6,0,4
1521,1999,3,2,650.34,90.07,5.04,2.64,0,0,2.32,0,4
1522,1999,3,3,647.62,89.7,6.25,3.35,0,0,2.5,2,4
1523,1999,3,4,643.87,89.18,4.88,2.63,0,0,1.93,0,4
1524,1999,3,5,640.92,88.77,5.36,2.98,0,0,1.18,0,4
1525,1999,3,6,636.74,88.19,4.82,2.57,0,0,1.18,0,4
1526,1999,3,7,633.1,87.69,5.29,2.88,0,0,0.89,0,4
1527,1999,3,8,628.7,87.08,5.24,2.87,0,0,0.5,0,4
1528,1999,3,9,623.96,86.42,5.34,2.87,0,0,0.82,0,4
1529,1999,3,10,619.44,85.8,5.92,3.21,0,0,2.05,9.9,4
1530,1999,3,11,615.58,85.26,5.66,3.01,0,0,2,0,4
1531,1999,3,12,611.92,84.75,5.56,3.08,0,0,2.83,0,4
1532,1999,3,13,609.19,84.38,5.55,2.94,0,0,1.36,0,4
1533,1999,3,14,605.2,83.82,5.19,2.87,0,0,2.25,5.6,4
1534,1999,3,15,602.26,83.42,4.53,2.38,0,0,3.06,0,4
1535,1999,3,16,600.79,83.21,5.02,2.59,0,0,3.97,2,4
1536,1999,3,17,599.74,83.07,6,3.34,0,0,2.26,0,4
1537,1999,3,18,596,82.55,5.92,3.22,0,0,2.2,1.7,4
1538,1999,3,19,592.28,82.03,6.07,3.3,0,0,2.99,0,4
1539,1999,3,20,589.2,81.61,4.89,2.61,0,0,1.05,0,4
1540,1999,3,21,585.36,81.07,5.06,2.69,0,0,2.12,28.4,4
1541,1999,3,22,582.42,80.67,6.02,2.84,0,0,3.2,0,4
1542,1999,3,23,579.6,80.28,5.86,3.18,0,0,1.53,0,4
1543,1999,3,24,579.68,80.29,6.44,3.53,0,0,1.24,0,4
1544,1999,3,25,570.1,78.96,5.14,2.81,0,0,0.94,0,4
1545,1999,3,26,565.9,78.38,4.42,2.26,0,0,2.42,0,4
1546,1999,3,27,563.9,78.1,5.38,2.9,0,0,1.4,0,4
1547,1999,3,28,559.92,77.55,5.86,3.16,0,0,0.54,0,4
1548,1999,3,29,554,76.73,5.45,3.01,0,0,0.02,0,4
1549,1999,3,30,549.17,76.06,5.83,2.64,0,0,0.16,0,4
1550,1999,3,31,544.5,75.42,5.83,2.69,0,0,0.33,2.1,3
1551,1999,4,1,540,74.79,5.19,3.08,0,0,1.74,0,3
1552,1999,4,2,535.95,74.23,5.32,2.87,0,0,1.87,1,3
1553,1999,4,3,532.5,73.75,6.05,3.14,0,0,0.85,0,3
1554,1999,4,4,527.3,73.03,6.04,3.31,0,0,2.81,18.3,3
1555,1999,4,5,524.07,72.59,5.19,2.77,0,0,1.58,0,3
1556,1999,4,6,520.46,72.09,4.64,2.46,0,0,1.98,0,3
1557,1999,4,7,517.8,71.72,5.41,2.89,0,0,0,0,3
1558,1999,4,8,512.34,70.96,5.83,3.18,0,0,2.12,1.2,3
1559,1999,4,9,508.68,70.45,5.09,3.67,0,0,9.18,30,3
1560,1999,4,10,512.77,71.02,6.29,3.27,0,0,3.28,0,3
1561,1999,4,11,509.76,70.6,5.55,2.97,0,0,1.13,0,3
1562,1999,4,12,505.34,69.99,4.94,2.56,0,0,0.7,0,3
1563,1999,4,13,501.1,69.4,4.6,2.39,0,0,0.9,0,3
1564,1999,4,14,497.4,68.89,3.34,1.08,0,0,0.45,0,3
1565,1999,4,15,493.61,68.37,4.68,2.51,0,0,0.09,0,3
1566,1999,4,16,489.02,67.73,4.23,2.4,0,0,0.45,0,3
1567,1999,4,17,484.34,67.08,4.81,2.63,0,0,0.49,0,3
1568,1999,4,18,479.04,66.35,4.64,2.57,0,0,0.4,9.3,3
1569,1999,4,19,474.18,65.68,6.35,3.4,0,0,0.97,0,3
1570,1999,4,20,468.8,64.93,5.35,2.86,0,0,24.67,5,3
1571,1999,4,21,488.12,67.61,4.16,2.08,0,0,5.24,3,3
1572,1999,4,22,489.2,67.76,5.21,2.86,0,0,5.21,0,3
1573,1999,4,23,489.2,67.76,6.37,3.31,0,0,6.54,0.6,3
1574,1999,4,24,489.38,67.78,5.11,2.79,0,0,1.69,0,3
1575,1999,4,25,485.96,67.31,4.81,2.37,0,0,2.65,0,3
1576,1999,4,26,483.83,67.01,5.33,2.8,0,0,0.39,0,3
1577,1999,4,27,478.86,66.32,5.23,2.69,0,0,1.81,0,3
1578,1999,4,28,475.44,65.85,4.77,2.23,0,0,1.63,0,3
1579,1999,4,29,472.3,65.42,5,2.59,0,0,0.24,0,3
1580,1999,4,30,467.54,64.76,4.85,2.51,0,0,0.3,0,3
1581,1999,5,1,462.99,64.13,3.59,1.87,0,0,0.09,0,3
1582,1999,5,2,459.49,63.64,4.92,2.56,0,0,0.16,0,3
1583,1999,5,3,454.73,62.98,5.83,2.95,0,0,0.22,0,3
1584,1999,5,4,448.68,62.14,6.38,3.19,0,0,0.15,0,3
1585,1999,5,5,442.15,61.24,4.72,2.36,0,0,0.04,0,3
1586,1999,5,6,437.39,60.58,8.11,3.4,0,0,2.14,0,3
1587,1999,5,7,432.47,59.9,5.62,1.8,0,0,2.52,0,3
1588,1999,5,8,428.32,59.32,4.35,2.12,0,0,0.07,0,3
1589,1999,5,9,423.9,58.71,4.04,2.01,0,0,0.27,0,3
1590,1999,5,10,419.64,58.12,5.93,2.83,0,0,0.31,0,3
1591,1999,5,11,413.4,57.26,5.9,2.37,0,0,0.03,0,3
1592,1999,5,12,408.28,56.55,5.08,2.31,0,0,0.14,0,3
1593,1999,5,13,403.34,55.86,3.66,1.99,0,0,0.86,0,3
1594,1999,5,14,400.54,55.48,3.72,1.67,0,0,1.23,4.6,3
1595,1999,5,15,398.05,55.13,4.34,1.85,0,0,3.57,0,3
1596,1999,5,16,397.28,55.02,3.45,0.45,0,0,3.61,0,3
1597,1999,5,17,397.44,55.05,6.44,3.14,0,0,0.7,0,3
1598,1999,5,18,391.7,54.25,5.81,2.61,0,0,0.16,0,3
1599,1999,5,19,386.05,53.47,5.99,2.82,0,0,0.19,0,3
1600,1999,5,20,380.25,52.67,5.95,2.85,0,0,3.85,0,3
1601,1999,5,21,378.15,52.38,5.56,2.74,0,0,10.14,0,3
1602,1999,5,22,373,51.66,3.92,1.77,0,0,1.82,0,2
1603,1999,5,23,3370.9,466.88,3.38,1.55,0,0,2.93,1.2,2
1604,1999,5,24,370.45,51.31,4.85,2.24,0,0,1.65,2.9,2
1605,1999,5,25,367.25,50.87,6,2.83,0,0,5.85,2.7,2
1606,1999,5,26,367.1,50.84,6.23,2.97,0,0,10.48,1.6,2
1607,1999,5,27,371.35,51.43,5.2,2.45,0,0,9.07,0,2
1608,1999,5,28,375.22,51.97,6.23,3.06,0,0,7.66,3.5,3
1609,1999,5,29,376.65,52.17,3.57,1.38,0,0,17.04,3.6,3
1610,1999,5,30,390.12,54.03,3.33,1.41,0,0,24.37,9.5,3
1611,1999,5,31,411.16,56.95,2.97,1.27,0,0,24.88,0,3
1612,1999,6,1,433.07,59.98,4.33,1.93,0,0,13.92,0,3
1613,1999,6,2,442.66,61.31,4.7,2.22,0,0,13.62,11.5,3
1614,1999,6,3,451.58,62.55,3.92,1.77,0,0,12,0,3
1615,1999,6,4,459.66,63.66,5.21,2.51,0,0,7.52,0,3
1616,1999,6,5,461.97,63.98,4.73,2.13,0,0,4.73,18.7,3
1617,1999,6,6,461.97,63.98,3.58,1.55,0,0,22.03,2.8,3
1618,1999,6,7,480.42,66.54,4.45,2.23,0,0,12.33,2,3
1619,1999,6,8,488.3,67.63,5.51,2.74,0,0,17.59,2.5,3
1620,1999,6,9,500.38,69.3,5.57,2.74,0,0,20.81,7.4,3
1621,1999,6,10,515.62,71.42,4.98,2.64,0,0,23.6,5.8,3
1622,1999,6,11,534.24,73.99,4.95,2.49,0,0,34.61,5.7,3
1623,1999,6,12,536.9,74.36,3.14,1.37,0,0,32.35,1.5,4
1624,1999,6,13,592.91,82.12,1.59,1.26,0,0,32.98,0,4
1625,1999,6,14,623.3,86.33,2.8,1.18,0,0,22.92,0,4
1626,1999,6,15,643.41,89.11,3.63,1.78,0,0,16.9,0,4
1627,1999,6,16,656.68,90.95,3.43,1.79,0,0,15.96,0,4
1628,1999,6,17,669,92.66,4.84,2.44,0,0,12.61,0,4
1629,1999,6,18,676.92,93.76,6.4,3.4,0,0,10.86,0,4
1630,1999,6,19,681.38,94.37,6.07,3.3,0,0,5.59,0,4
1631,1999,6,20,380.9,52.76,5.44,2.79,0,0,4.98,0,4
1632,1999,6,21,680.49,94.25,5.59,2.97,0,0,5.13,0,4
1633,1999,6,22,679.98,94.18,6.57,3.42,0,0,4.71,0,4
1634,1999,6,23,678.12,93.92,6.72,3.49,0,0,6.48,0,4
1635,1999,6,24,677.88,93.89,6.89,3.57,0,0,4.52,0,4
1636,1999,6,25,675.51,93.56,6.65,3.49,0,0,3.84,0,4
1637,1999,6,26,672.7,93.17,5.21,2.79,0,0,4.01,0,4
1638,1999,6,27,671.5,93.01,5.02,2.67,0,0,1.34,0,4
1639,1999,6,28,667.82,92.5,4.51,2.1,0,0,2.39,0,4
1640,1999,6,29,665.7,92.2,5.67,2.86,0,0,3.78,0,4
1641,1999,6,30,665.81,92.22,8.05,3.7,0,0,2.68,0,4
1642,1999,7,1,659.44,91.34,6.37,3.18,0,0,2.46,0,4
1643,1999,7,2,655.53,90.79,6.24,3.18,0,0,2.17,1,4
1644,1999,7,3,652.46,90.37,5.48,2.92,0,0,3.44,0,4
1645,1999,7,4,649.42,89.95,6.16,3.24,0,0,3.26,1,4
1646,1999,7,5,646.52,89.55,7.12,3.69,0,0,0.79,0.3,4
1647,1999,7,6,649.19,89.92,6.28,3.26,0,0,7.02,2.6,4
1648,1999,7,7,650.11,90.04,7.2,3.6,0,0,5.59,0,4
1649,1999,7,8,648.5,89.82,6.56,3.48,0,0,4.36,0,4
1650,1999,7,9,646.3,89.52,5.93,2.89,0,0,5.44,0,4
1651,1999,7,10,645.16,89.36,5.97,3.17,0,0,2.83,0,4
1652,1999,7,11,642.72,89.02,6.32,3.25,0,0,1.83,0,4
1653,1999,7,12,638.23,88.4,7.12,3.71,0,0,3.25,0,4
1654,1999,7,13,634.36,87.86,6.36,3.33,0,0,2.02,0,4
1655,1999,7,14,630.02,87.26,7.19,3.75,0,0,2.62,0,4
1656,1999,7,15,625.45,86.63,5.63,2.44,0,0,4.36,0,4
1657,1999,7,16,624.18,86.45,5.08,2.01,0,0,3.76,0.4,4
1658,1999,7,17,622.86,86.27,5.05,2.02,0,0,2.5,0,4
1659,1999,7,18,620.31,85.92,4.3,1.54,0,0,2.99,0,4
1660,1999,7,19,619.1,85.75,5.78,2.97,0,0,0.82,0,4
1661,1999,7,20,614.04,85.05,6.03,3.18,0,0,0.97,0,4
1662,1999,7,21,608.98,84.35,6.05,3.14,0,0,0.59,0,4
1663,1999,7,22,603.73,83.62,5.68,2.96,0,0,0.64,0,4
1664,1999,7,23,598.69,82.92,6.55,3.44,0,0,0.77,0,4
1665,1999,7,24,592.91,82.12,6.26,3.18,0,0,0.69,0,4
1666,1999,7,25,587.34,81.35,6.16,3.16,0,0,0.62,0,4
1667,1999,7,26,581.8,80.58,6.67,3.36,0,0,1.17,0,4
1668,1999,7,27,576.3,79.82,5.17,2.57,0,0,0.77,0,4
1669,1999,7,28,571.9,79.21,5.42,2.7,0,0,0.82,0,4
1670,1999,7,29,567.3,78.57,6.55,3.41,0,0,0.55,0,4
1671,1999,7,30,561.3,77.74,7.1,3.69,0,0,1.2,0,4
1672,1999,7,31,555.4,76.93,6.76,3.61,0,0,0.53,0,4
1673,1999,8,1,549.17,76.06,6.3,3.26,0,0,11.15,7,4
1674,1999,8,2,554.02,76.73,6.74,3.44,0,0,4.62,0,4
1675,1999,8,3,551.9,76.44,7.86,3.94,0,0,2.56,0,4
1677,1999,8,5,541.56,75.01,6.69,3.55,0,0,0.32,0,3
1678,1999,8,6,535.19,74.13,5.97,2.63,0,0,0.62,0,3
1679,1999,8,7,530.34,73.45,5.8,3.06,0,0,0.29,0,3
1680,1999,8,8,524.53,72.65,5.93,3.11,0,0,0.42,0,3
1681,1999,8,9,519.32,71.93,4.85,2.61,0,0,0.37,0,3
1682,1999,8,10,514.1,71.2,6.2,3.18,0,0,0.22,0,3
1683,1999,8,11,508.12,70.38,6.58,3.39,0,0,0.1,0,3
1684,1999,8,12,501.64,69.48,6.2,3.1,0,0,0.16,0,3
1685,1999,8,13,495.6,68.64,6.07,3.19,0,0,0.15,0,3
1686,1999,8,14,489.38,67.78,4.19,2.2,0,0,1.03,0,3
1687,1999,8,15,484.16,67.06,4.75,2.48,0,0,0.19,0,3
1688,1999,8,16,479.22,66.37,6.47,3.44,0,0,0.74,0,3
1689,1999,8,17,473.49,65.58,6.56,3.34,0,0,0.43,0,3
1690,1999,8,18,467.36,64.73,6.37,3.3,0,0,0.27,0,3
1691,1999,8,19,460.72,63.81,6.54,3.31,0,0,0.13,0,3
1692,1999,8,20,454.05,62.89,5.42,2.71,0,0,0.63,0,3
1693,1999,8,21,448,62.05,5.2,1.51,0,0,0.68,0,3
1694,1999,8,22,442.32,61.26,5.15,2.28,0,0,0.73,0,3
1695,1999,8,23,437.9,60.65,7.09,3.48,0,0,0.36,0,3
1696,1999,8,24,430.45,59.62,5.82,2.87,0,0,0.23,0,3
1697,1999,8,25,424.83,58.84,6.75,3.34,0,0,2.49,0,3
1698,1999,8,26,420.6,58.25,4.12,2.05,0,0,1.88,0,3
1699,1999,8,27,418.36,57.94,7,3.53,0,0,0.36,0,3
1700,1999,8,28,411,56.93,5.5,3.62,0,0,0.04,0,3
1701,1999,8,29,405.56,56.17,5.78,2.92,0,0,0.2,0,3
1702,1999,8,30,399.58,55.34,6.14,3.07,0,0,0.54,0,3
1703,1999,8,31,392.9,54.42,6.71,3.29,0,0,0.29,2.6,3
1704,1999,9,1,385.9,53.45,6.75,3.33,0,0,0.7,0,3
1705,1999,9,2,378.45,52.42,5.82,2.85,0,0,0.08,0,3
1706,1999,9,3,372.55,51.6,5.95,3.02,0,0,0.7,0,2
1707,1999,9,4,365.9,50.68,4.72,2.4,0,0,0.33,0,2
1708,1999,9,5,360.85,49.98,5.16,2.53,0,0,0.45,0,2
1709,1999,9,6,355.24,49.2,5.12,1.54,0,0,0.48,0,2
1710,1999,9,7,344.64,47.73,5.65,2.82,0,0,0.79,0,2
1711,1999,9,8,343.2,47.53,4.48,2.16,0,0,0.04,0,2
1712,1999,9,9,338.68,46.91,5.84,2.8,0,0,0.2,0,2
1713,1999,9,10,333.04,46.13,5.43,2.71,0,0,3.29,0,2
1714,1999,9,11,330.9,45.83,4.65,2.15,0,0,1.82,0,2
1715,1999,9,12,328.07,45.44,5.55,2.75,0,0,1.42,0,2
1716,1999,9,13,323.94,44.87,5.68,2.83,0,0,1.76,0,2
1717,1999,9,14,320.82,44.43,5.2,2.48,0,0,3.38,0,2
1718,1999,9,15,319,44.18,5.59,2.66,0,0,2.03,0,2
1719,1999,9,16,317.44,43.97,5.34,2.55,0,0,2.87,0,2
1720,1999,9,17,314.97,43.62,4.71,2.18,0,0,3.28,0,2
1721,1999,9,18,313.34,43.4,5.47,2.7,0,0,1.35,0,2
1722,1999,9,19,309.42,42.86,4.26,2.02,0,0,1.07,4.2,2
1723,1999,9,20,306.23,42.41,5.46,2.45,0,0,1.08,1.8,2
1724,1999,9,21,301.88,41.81,6.4,3.11,0,0,1.08,33,2
1725,1999,9,22,296.56,41.07,6.7,3.18,0,0,1.32,0,2
1726,1999,9,23,291.18,40.33,5.29,2.52,0,0,1.81,27,2
1727,1999,9,24,287.7,39.85,6.09,2.61,0,0,1.41,3.3,2
1728,1999,9,25,283.02,39.2,3.78,1.32,0,0,2.13,0,2
1729,1999,9,26,281.37,38.97,6.43,2.92,0,0,0.96,3,2
1730,1999,9,27,275.9,38.21,6.62,3.07,0,0,1.03,0,2
1731,1999,9,28,270.51,37.47,5.87,2.72,0,0,0.06,5.3,2
1732,1999,9,29,264.5,36.63,5.7,2.56,0,0,0.2,3,2
1733,1999,9,30,259,35.87,6.21,2.81,0,0,0.26,1.6,2
1734,1999,10,1,253.05,35.05,5.14,2.39,0,0,0.17,10.1,2
1735,1999,10,2,248.08,34.36,5.1,2.35,0,0,0.02,31.7,1
1736,1999,10,3,243,33.66,4.34,1.94,0,0,0.74,7.3,1
1737,1999,10,4,239.4,33.16,6.3,2.86,0,0,5,18,1
1738,1999,10,5,238.1,32.98,7.42,3.31,0,0,1.52,1.1,1
1739,1999,10,6,232.2,32.16,7.45,3.39,0,0,6.15,0,1
1740,1999,10,7,230.9,31.98,6.24,2.83,0,0,2.24,1.4,1
1741,1999,10,8,226.9,31.43,5.43,2.48,0,0,1.43,0,1
1742,1999,10,9,223,30.89,4.35,1.81,0,0,1.45,0,1
1743,1999,10,10,218.7,30.29,5.85,2.66,0,0,1.21,3.4,1
1744,1999,10,11,215.8,29.89,5.85,2.66,0,0,1.21,10,1
1745,1999,10,12,211.16,29.25,5.65,2.46,0,0,3.58,1.7,1
1746,1999,10,13,209.09,28.96,6.16,2.89,0,0,6.97,0.05,1
1747,1999,10,14,209.9,29.07,5.38,2.49,0,0,4.57,5.9,1
1748,1999,10,15,209.09,28.96,5.14,2.4,0,0,9.42,2.3,1
1749,1999,10,16,208.37,28.86,4.7,2.17,0,0,6.14,1.4,1
1750,1999,10,17,209.72,29.05,4.06,1.28,0,0,8.52,0,1
1751,1999,10,18,214.23,29.67,3.32,1.68,0,0,4.59,0,1
1752,1999,10,19,215.8,29.89,3.1,1.64,0,0,5.14,0.6,1
1753,1999,10,20,217.84,30.17,3.36,1.78,0,0,4.42,0,1
1754,1999,10,21,218.9,30.32,3.81,1.99,0,0,2.84,0,1
1755,1999,10,22,217.93,30.18,3.79,1.66,0,0,1.86,5.4,1
1756,1999,10,23,216,29.92,2.82,1.54,0,0,2.13,1.3,1
1757,1999,10,24,215.32,29.82,3.42,1.8,0,0,2.61,0.5,1
1758,1999,10,25,214.5,29.71,3.23,1.59,0,0,2.03,3.2,1
1759,1999,10,26,213.3,29.54,3.11,1.61,0,0,1.6,1.2,1
1760,1999,10,27,211.79,29.33,2.97,1.62,0,0,2.34,0.3,1
1761,1999,10,28,211.16,29.25,3.79,1.95,0,0,8.53,0,1
1762,1999,10,29,215.9,29.9,2.67,1.43,0,0,5.17,0,1
1763,1999,10,30,218.4,30.25,1.95,1.62,0,0,1.94,0,1
1764,1999,10,31,217.34,30.1,2.88,1.55,0,0,1.29,0,1
1765,1999,11,1,215.8,29.89,2.64,1.41,0,0,0.06,0,1
1766,1999,11,2,213.1,29.52,2.41,1.23,0,0,0.74,0,1
1767,1999,11,3,211.43,29.28,1.73,0.89,0,0,0.83,0,1
1768,1999,11,4,210.53,29.16,1.82,0.85,0,0,3.08,0,1
1769,1999,11,5,211.79,29.33,2,0.87,0,0,1.28,4,1
1770,1999,11,6,211.07,29.23,1.95,0.89,0,0,1.22,29.3,1
1771,1999,11,7,211.34,29.27,1.62,0.78,0,0,1.26,9.6,1
1772,1999,11,8,210.98,29.22,1.84,1.05,0,0,6.52,0,1
1773,1999,11,9,215.7,29.88,1.67,1.17,0,0,5.17,0,1
1774,1999,11,10,219.2,30.36,1.71,0.81,0,0,1.61,3,1
1775,1999,11,11,219.1,30.35,1.75,0.79,0,0,1.25,3,1
1776,1999,11,12,218.6,30.28,1.7,0.79,0,0,1.3,8.7,1
1777,1999,11,13,218.2,30.22,1.84,0.85,0,0,1.21,0,1
1778,1999,11,14,217.57,30.13,1.59,0.75,0,0,1.5,5.5,1
1779,1999,11,15,217.48,30.12,1.96,0.94,0,0,1.15,5,1
1780,1999,11,16,216.67,30.01,1.89,0.88,0,0,3.52,6.4,1
1781,1999,11,17,218.3,30.24,2.23,1.1,0,0,5.57,50,1
1782,1999,11,18,221.64,30.7,1.89,0.85,0,0,2.19,26.5,1
1783,1999,11,19,222,30.75,2,1.94,0,0,11.3,1.71,1
1784,1999,11,20,231.3,32.04,2.69,1.37,0,0,8.96,15,1
1785,1999,11,21,237.57,32.9,1.98,0.96,0,0,2.91,4,1
1786,1999,11,22,238.05,32.97,1.8,0.59,0,0,4.86,0,1
1787,1999,11,23,241.56,33.46,3.21,1.54,0,0,2.77,0,1
1788,1999,11,24,241.02,33.38,1.68,1.34,0,0,1.56,0.5,1
1789,1999,11,25,240,33.24,1.67,0.79,0,0,3.23,0,1
1790,1999,11,26,241.56,33.46,1.81,0.86,0,0,2.75,0,1
1791,1999,11,27,242.5,33.59,2.62,1.46,0,0,1.68,5.9,1
1792,1999,11,28,241.56,33.46,1.91,0.67,0,0,6.45,7.9,1
1793,1999,11,29,246.1,34.09,1.56,0.78,0,0,2.99,10.8,1
1794,1999,11,30,247.55,34.29,1.84,0.68,0,0,2.5,2.6,1
1795,1999,12,1,248.19,34.38,1.61,0.78,0,0,1.92,0,1
1796,1999,12,2,248.5,34.42,1.53,0.67,0,0,3.1,3.8,2
1797,1999,12,3,250.07,34.64,1.8,0.51,0,0,2.43,0,2
1798,1999,12,4,250.7,34.72,1.69,0.88,0,0,2.06,0,2
1799,1999,12,5,250.07,34.64,2.74,0.91,0,0,2.85,0,2
1800,1999,12,6,250.18,34.65,3.18,1.18,0,0,4.4,0,2
1801,1999,12,7,251.4,34.82,3.65,1.63,0,0,2.21,0,2
1802,1999,12,8,249.96,34.62,3.81,1.48,0,0,3.81,0,2
1803,1999,12,9,249.96,34.62,3.99,1.63,0,0,3.83,0,2
1804,1999,12,10,249,34.49,3.89,1.59,0,0,1.32,0,2
1805,1999,12,11,246.43,34.13,4.11,1.51,0,0,1.79,70.2,1
1806,1999,12,12,244.11,33.81,2.65,0.88,0,0,4.64,5.1,1
1807,1999,12,13,246.1,34.09,4.04,1.43,0,0,9.34,0,1
1808,1999,12,14,251.4,34.82,4.28,1.8,0,0,7.58,29.2,2
1809,1999,12,15,254.7,35.28,4.4,1.79,0,0,4.06,5.9,2
1810,1999,12,16,256.3,35.5,4.3,1.64,0,0,7.38,12.4,2
1811,1999,12,17,259.44,35.93,4.64,1.86,0,0,7.5,0,2
1812,1999,12,18,262.3,36.33,3.82,1.51,0,0,10.52,0,2
1813,1999,12,19,269,37.26,3.73,1.45,0,0,6.75,0,2
1814,1999,12,20,272.02,37.68,3.84,1.45,0,0,4.76,0,2
1815,1999,12,21,272.94,37.8,3.51,1.27,0,0,2.95,21,2
1816,1999,12,22,272.38,37.73,3.63,1.45,0,0,3.27,4,2
1817,1999,12,23,272.02,37.68,3.26,1.28,0,0,3.85,1.9,2
1818,1999,12,24,272.61,37.76,2.69,1.7,0,0,3.92,0,2
1819,1999,12,25,273.34,37.86,4.15,1.11,0,0,4.3,0,2
1820,1999,12,26,273.72,37.91,2.91,0.71,0,0,3.39,0,2
1821,1999,12,27,274.2,37.98,3.47,1.31,0,0,2.69,0,2
1822,1999,12,28,272.94,37.8,3.41,1.36,0,0,2.01,0,2
1823,1999,12,29,271.54,37.61,3.82,0.32,0,0,2.36,0,2
1824,1999,12,30,570.98,79.08,3.22,0.87,0,0,2.5,0,2
1825,1999,12,31,269.36,37.31,2.74,0.65,0,0,2.5,4.7,2
1826,2000,1,1,269.12,37.27,2.71,0.59,0,0,2.26,18.2,2
1827,2000,1,2,268.67,37.21,2.99,0.71,0,0,2.22,3.9,2
1828,2000,1,3,267.91,37.11,2.79,0.5,0,0,3.78,15.5,2
1829,2000,1,4,268.89,37.24,2.87,0.51,0,0,4.79,3.5,2
1830,2000,1,5,270.86,37.52,2.83,0.59,0,0,5.13,6.89,2
1831,2000,1,6,273.16,37.83,2.99,0.57,0,0,5.07,10.3,2
1832,2000,1,7,275.24,38.12,2.72,0.53,0,0,3.74,4,2
1833,2000,1,8,276.26,38.26,3.08,0.59,0,0,3.68,3.2,2
1834,2000,1,9,276.86,38.35,2.85,0.55,0,0,4.19,26.9,2
1835,2000,1,10,278.2,38.53,2.88,0.52,0,0,3.84,0,2
